sitemap_url,final_url,status,canonical,title,h1_count,template_family,local_path
https://www.jeffreycarldmd.com/p/dentist-Harrisburg-p72496.asp,https://www.jeffreycarldmd.com/p/dentist-Harrisburg-p72496.asp,200,https://jeffreycarldmd.com/p/dentist-Harrisburg-p72496.asp,"Dentists Near Harrisburg, OR | Jeffrey Carl, DMD",1,location,capture/html/www.jeffreycarldmd.com_p_dentist-Harrisburg-p72496.asp.html
https://www.jeffreycarldmd.com/p/dentist-Independence-p72500.asp,https://www.jeffreycarldmd.com/p/dentist-Independence-p72500.asp,200,https://jeffreycarldmd.com/p/dentist-Independence-p72500.asp,"Dentists Near Independence, OR | Jeffrey Carl, DMD",1,location,capture/html/www.jeffreycarldmd.com_p_dentist-Independence-p72500.asp.html
https://www.jeffreycarldmd.com/p/dentist-Jefferson-p72491.asp,https://www.jeffreycarldmd.com/p/dentist-Jefferson-p72491.asp,200,https://jeffreycarldmd.com/p/dentist-Jefferson-p72491.asp,"Dentists Near Jefferson, OR | Jeffrey Carl, DMD",1,location,capture/html/www.jeffreycarldmd.com_p_dentist-Jefferson-p72491.asp.html
https://www.jeffreycarldmd.com/p/dentist-Lebanon-p72489.asp,https://www.jeffreycarldmd.com/p/dentist-Lebanon-p72489.asp,200,https://jeffreycarldmd.com/p/dentist-Lebanon-p72489.asp,"Dentists Near Lebanon, OR | Jeffrey Carl, DMD",1,location,capture/html/www.jeffreycarldmd.com_p_dentist-Lebanon-p72489.asp.html
https://www.jeffreycarldmd.com/p/dentist-Lyons-p72506.asp,https://www.jeffreycarldmd.com/p/dentist-Lyons-p72506.asp,200,https://jeffreycarldmd.com/p/dentist-Lyons-p72506.asp,"Dentists Near Lyons, OR | Jeffrey Carl, DMD",1,location,capture/html/www.jeffreycarldmd.com_p_dentist-Lyons-p72506.asp.html
https://www.jeffreycarldmd.com/p/dentist-Millersburg-p72502.asp,https://www.jeffreycarldmd.com/p/dentist-Millersburg-p72502.asp,200,https://jeffreycarldmd.com/p/dentist-Millersburg-p72502.asp,"Dentists Near Millersburg, OR | Jeffrey Carl, DMD",1,location,capture/html/www.jeffreycarldmd.com_p_dentist-Millersburg-p72502.asp.html
https://www.jeffreycarldmd.com/p/dentist-Monroe-p72499.asp,https://www.jeffreycarldmd.com/p/dentist-Monroe-p72499.asp,200,https://jeffreycarldmd.com/p/dentist-Monroe-p72499.asp,"Dentists Near Monroe, OR | Jeffrey Carl, DMD",1,location,capture/html/www.jeffreycarldmd.com_p_dentist-Monroe-p72499.asp.html
https://www.jeffreycarldmd.com/p/dentist-Philomath-p72493.asp,https://www.jeffreycarldmd.com/p/dentist-Philomath-p72493.asp,200,https://jeffreycarldmd.com/p/dentist-Philomath-p72493.asp,"Dentists Near Philomath, OR | Jeffrey Carl, DMD",1,location,capture/html/www.jeffreycarldmd.com_p_dentist-Philomath-p72493.asp.html
https://www.jeffreycarldmd.com/p/dentist-Scio-p72498.asp,https://www.jeffreycarldmd.com/p/dentist-Scio-p72498.asp,200,https://jeffreycarldmd.com/p/dentist-Scio-p72498.asp,"Dentists Near Scio, OR | Jeffrey Carl, DMD",1,location,capture/html/www.jeffreycarldmd.com_p_dentist-Scio-p72498.asp.html
https://www.jeffreycarldmd.com/p/dentist-Shedd-p72497.asp,https://www.jeffreycarldmd.com/p/dentist-Shedd-p72497.asp,200,https://jeffreycarldmd.com/p/dentist-Shedd-p72497.asp,"Dentists Near Shedd, OR | Jeffrey Carl, DMD",1,location,capture/html/www.jeffreycarldmd.com_p_dentist-Shedd-p72497.asp.html
https://www.jeffreycarldmd.com/p/dentist-Stayton-p72505.asp,https://www.jeffreycarldmd.com/p/dentist-Stayton-p72505.asp,200,https://jeffreycarldmd.com/p/dentist-Stayton-p72505.asp,"Dentists Near Stayton, OR | Jeffrey Carl, DMD",1,location,capture/html/www.jeffreycarldmd.com_p_dentist-Stayton-p72505.asp.html
https://www.jeffreycarldmd.com/p/dentist-Sublimity-p72507.asp,https://www.jeffreycarldmd.com/p/dentist-Sublimity-p72507.asp,200,https://jeffreycarldmd.com/p/dentist-Sublimity-p72507.asp,"Dentists Near Sublimity, OR | Jeffrey Carl, DMD",1,location,capture/html/www.jeffreycarldmd.com_p_dentist-Sublimity-p72507.asp.html
https://www.jeffreycarldmd.com/p/dentist-Sweet-Home-p72492.asp,https://www.jeffreycarldmd.com/p/dentist-Sweet-Home-p72492.asp,200,https://jeffreycarldmd.com/p/dentist-Sweet-Home-p72492.asp,"Dentists Near Sweet Home, OR | Jeffrey Carl, DMD",1,location,capture/html/www.jeffreycarldmd.com_p_dentist-Sweet-Home-p72492.asp.html
https://www.jeffreycarldmd.com/p/dentist-Tangent-p72490.asp,https://www.jeffreycarldmd.com/p/dentist-Tangent-p72490.asp,200,https://jeffreycarldmd.com/p/dentist-Tangent-p72490.asp,"Dentists Near Tangent, OR | Jeffrey Carl, DMD",1,location,capture/html/www.jeffreycarldmd.com_p_dentist-Tangent-p72490.asp.html
https://www.jeffreycarldmd.com/p/dentist-Turner-p72503.asp,https://www.jeffreycarldmd.com/p/dentist-Turner-p72503.asp,200,https://jeffreycarldmd.com/p/dentist-Turner-p72503.asp,"Dentists Near Turner, OR | Jeffrey Carl, DMD",1,location,capture/html/www.jeffreycarldmd.com_p_dentist-Turner-p72503.asp.html
